Index;Logradouro;Numero;Complemento;Valor_Avaliacao;Bairro;Ano_Construcao;Area_Terreno;Area_Construida;Padrao_Acabamento;Tipo_Construcao;Tipo_Ocupacao;Data_Transacao;Estado_Conservacao;Tipo_Imovel;Ano;Região;Mes
50144;Rua Cassilandia;331;Apto 401 Bloco 3-Edf Cedro;236000;Varzea;2005;3770.58;97.25;Simples;Apartamento <= 4 Pavimentos;Residencial;2024-01-11;Bom;Apartamento;2024;Oeste;Janeiro
50145;Rua Cassilandia;331;Apto 402 Bloco 4 - Edf Ipê;240000;Varzea;2005;3770.58;97.25;Simples;Apartamento <= 4 Pavimentos;Residencial;2024-05-15;Bom;Apartamento;2024;Oeste;Maio
50146;Rua Artur Wanderley;450;Apto 0102 Bloco C;280000;Varzea;1982;1470.0;140.89;Simples;Apartamento <= 4 Pavimentos;Residencial;2024-11-05;Bom;Apartamento;2024;Oeste;Novembro
50147;Rua Artur Wanderley;450;Apto 0102 Bloco A;250000;Varzea;1982;1470.0;140.89;Simples;Apartamento <= 4 Pavimentos;Residencial;2024-11-26;Bom;Apartamento;2024;Oeste;Novembro
50148;Rua Artur Wanderley;450;Apto 0201 Bloco B;311000;Varzea;1982;1470.0;140.89;Simples;Apartamento <= 4 Pavimentos;Residencial;2024-05-20;Bom;Apartamento;2024;Oeste;Maio
50149;Rua General Polidoro;1010;Apto 102 Edf Rio Una;255000;Varzea;2014;576.0;81.27;Médio;Apartamento > 4 Pavimentos;Residencial;2024-01-30;Bom;Apartamento;2024;Oeste;Janeiro
50150;Rua General Polidoro;1010;Apto 303 Edf Rio Una;255831;Varzea;2014;576.0;88.79;Médio;Apartamento > 4 Pavimentos;Residencial;2024-03-13;Bom;Apartamento;2024;Oeste;Março
50151;Rua Maria Jaboatao;59;Apto 1001 Edf Morada Limeira;340000;Varzea;2022;960.0;94.69;Médio;Apartamento > 4 Pavimentos;Residencial;2024-02-15;Bom;Apartamento;2024;Oeste;Fevereiro
50152;Rua Maria Jaboatao;59;Apto 404 Edf Morada Limeira;340000;Varzea;2022;960.0;93.96;Médio;Apartamento > 4 Pavimentos;Residencial;2024-04-29;Bom;Apartamento;2024;Oeste;Abril
50153;Rua Maria Jaboatao;59;Apto 404 Edf Morada Limeira;340000;Varzea;2022;960.0;93.96;Médio;Apartamento > 4 Pavimentos;Residencial;2024-04-30;Bom;Apartamento;2024;Oeste;Abril
50154;Rua Maria Jaboatao;59;Apto 302 Edf Morada Limeira;320000;Varzea;2022;960.0;94.69;Médio;Apartamento > 4 Pavimentos;Residencial;2024-11-15;Bom;Apartamento;2024;Oeste;Novembro
50155;Rua Maria Jaboatao;59;Apto 1102 Edf Morada Limeira;334799;Varzea;2022;960.0;94.69;Médio;Apartamento > 4 Pavimentos;Residencial;2024-04-09;Bom;Apartamento;2024;Oeste;Abril
50156;Rua Maria Jaboatao;59;Apto 802 Edf Morada Limeira;320000;Varzea;2022;960.0;94.69;Médio;Apartamento > 4 Pavimentos;Residencial;2024-10-11;Bom;Apartamento;2024;Oeste;Outubro
50157;Rua Cassilandia;67;Apto 101 Edf Praça Dos Jacarandás;431156;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-06;Bom;Apartamento;2024;Oeste;Fevereiro
50158;Rua Cassilandia;67;Apto 102 Edf Praça Dos Jacarandás;437283;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-22;Bom;Apartamento;2024;Oeste;Fevereiro
50159;Rua Cassilandia;67;Apto 205 Edf Praça Dos Jacarandás;202985;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-12;Bom;Apartamento;2024;Oeste;Janeiro
50160;Rua Cassilandia;67;Apto 306 Edf Praça Dos Jacarandás;204155;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-03;Bom;Apartamento;2024;Oeste;Janeiro
50161;Rua Cassilandia;67;Apto 305 Edf Praça Dos Jacarandás;204155;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-12;Bom;Apartamento;2024;Oeste;Janeiro
50162;Rua Cassilandia;67;Apto 902 Edf Praça Dos Jacarandás;489600;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-07-10;Bom;Apartamento;2024;Oeste;Julho
50163;Rua Cassilandia;67;Apto 1907 Edf Praça Dos Jacarandás;255000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-09-10;Bom;Apartamento;2024;Oeste;Setembro
50164;Rua Cassilandia;67;Apto 1907 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-22;Bom;Apartamento;2024;Oeste;Abril
50165;Rua Cassilandia;67;Apto 704 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-21;Bom;Apartamento;2024;Oeste;Fevereiro
50166;Rua Cassilandia;67;Apto 805 Edf Praça Dos Jacarandás;210107;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-09;Bom;Apartamento;2024;Oeste;Janeiro
50167;Rua Cassilandia;67;Apto 2405 Edf Praça Dos Jacarandás;250000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-08-21;Bom;Apartamento;2024;Oeste;Agosto
50168;Rua Cassilandia;67;Apto 2405 Edf Praça Dos Jacarandás;248000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-06-03;Bom;Apartamento;2024;Oeste;Junho
50169;Rua Cassilandia;67;Apto 1406 Edf Praça Dos Jacarandás;217480;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-22;Bom;Apartamento;2024;Oeste;Janeiro
50170;Rua Cassilandia;67;Apto 2002 Edf Praça Dos Jacarandás;480774;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-11;Bom;Apartamento;2024;Oeste;Março
50171;Rua Cassilandia;67;Apto 2004 Edf Praça Dos Jacarandás;240000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-08;Bom;Apartamento;2024;Oeste;Fevereiro
50172;Rua Cassilandia;67;Apto 1804 Edf Praça Dos Jacarandás;226070;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-30;Bom;Apartamento;2024;Oeste;Janeiro
50173;Rua Cassilandia;67;Apto 404 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-26;Bom;Apartamento;2024;Oeste;Março
50174;Rua Cassilandia;67;Apto 705 Edf Praça Dos Jacarandás;208903;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-22;Bom;Apartamento;2024;Oeste;Fevereiro
50175;Rua Cassilandia;67;Apto 2504 Edf Praça Dos Jacarandás;231674;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-06-17;Bom;Apartamento;2024;Oeste;Junho
50176;Rua Cassilandia;67;Apto 2504 Edf Praça Dos Jacarandás;231674;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-19;Bom;Apartamento;2024;Oeste;Fevereiro
50177;Rua Cassilandia;67;Apto 1303 Edf Praça Dos Jacarandás;219817;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-09;Bom;Apartamento;2024;Oeste;Abril
50178;Rua Cassilandia;67;Apto 1302 Edf Praça Dos Jacarandás;373390;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-25;Bom;Apartamento;2024;Oeste;Abril
50179;Rua Cassilandia;67;Apto 1401 Edf Praça Dos Jacarandás;375543;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-06;Bom;Apartamento;2024;Oeste;Fevereiro
50180;Rua Cassilandia;67;Apto 706 Edf Praça Dos Jacarandás;208903;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-22;Bom;Apartamento;2024;Oeste;Abril
50181;Rua Cassilandia;67;Apto 703 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-08;Bom;Apartamento;2024;Oeste;Março
50182;Rua Cassilandia;67;Apto 904 Edf Praça Dos Jacarandás;245000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-22;Bom;Apartamento;2024;Oeste;Fevereiro
50183;Rua Cassilandia;67;Apto 1001 Edf Praça Dos Jacarandás;367007;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-29;Bom;Apartamento;2024;Oeste;Janeiro
50184;Rua Cassilandia;67;Apto 1601 Edf Praça Dos Jacarandás;466867;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-15;Bom;Apartamento;2024;Oeste;Fevereiro
50185;Rua Cassilandia;67;Apto 2102 Edf Praça Dos Jacarandás;425283;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-30;Bom;Apartamento;2024;Oeste;Janeiro
50186;Rua Cassilandia;67;Apto 1602 Edf Praça Dos Jacarandás;484228;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-29;Bom;Apartamento;2024;Oeste;Fevereiro
50187;Rua Cassilandia;67;Apto 1801 Edf Praça Dos Jacarandás;418013;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-08;Bom;Apartamento;2024;Oeste;Janeiro
50188;Rua Cassilandia;67;Apto 2107 Edf Praça Dos Jacarandás;226409;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-12;Bom;Apartamento;2024;Oeste;Janeiro
50189;Rua Cassilandia;67;Apto 2202 Edf Praça Dos Jacarandás;75000;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-01;Bom;Apartamento;2024;Oeste;Março
50190;Rua Cassilandia;67;Apto 2202 Edf Praça Dos Jacarandás;427735;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-08;Bom;Apartamento;2024;Oeste;Fevereiro
50191;Rua Cassilandia;67;Apto 2507 Edf Praça Dos Jacarandás;250000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-18;Bom;Apartamento;2024;Oeste;Março
50192;Rua Cassilandia;67;Apto 206 Edf Praça Dos Jacarandás;202985;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-22;Bom;Apartamento;2024;Oeste;Fevereiro
50193;Rua Cassilandia;67;Apto 506 Edf Praça Dos Jacarandás;221828;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-18;Bom;Apartamento;2024;Oeste;Abril
50194;Rua Cassilandia;67;Apto 1204 Edf Praça Dos Jacarandás;214994;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-22;Bom;Apartamento;2024;Oeste;Fevereiro
50195;Rua Cassilandia;67;Apto 1504 Edf Praça Dos Jacarandás;220800;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-22;Bom;Apartamento;2024;Oeste;Janeiro
50196;Rua Cassilandia;67;Apto 1607 Edf Praça Dos Jacarandás;220000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-05-14;Bom;Apartamento;2024;Oeste;Maio
50197;Rua Cassilandia;67;Apto 2005 Edf Praça Dos Jacarandás;245000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-05-20;Bom;Apartamento;2024;Oeste;Maio
50198;Rua Cassilandia;67;Apto 2005 Edf Praça Dos Jacarandás;225111;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-19;Bom;Apartamento;2024;Oeste;Fevereiro
50199;Rua Cassilandia;67;Apto 207 Edf Praça Dos Jacarandás;250000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-09-09;Bom;Apartamento;2024;Oeste;Setembro
50200;Rua Cassilandia;67;Apto 207 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-26;Bom;Apartamento;2024;Oeste;Março
50201;Rua Cassilandia;67;Apto 304 Edf Praça Dos Jacarandás;255000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-11-06;Bom;Apartamento;2024;Oeste;Novembro
50202;Rua Cassilandia;67;Apto 304 Edf Praça Dos Jacarandás;204155;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-08-22;Bom;Apartamento;2024;Oeste;Agosto
50203;Rua Cassilandia;67;Apto 701 Edf Praça Dos Jacarandás;480000;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-09-13;Bom;Apartamento;2024;Oeste;Setembro
50204;Rua Cassilandia;67;Apto 1501 Edf Praça Dos Jacarandás;459653;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-09-09;Bom;Apartamento;2024;Oeste;Setembro
50205;Rua Cassilandia;67;Apto 2406 Edf Praça Dos Jacarandás;230347;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-08;Bom;Apartamento;2024;Oeste;Janeiro
50206;Rua Cassilandia;67;Apto 2505 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-05-22;Bom;Apartamento;2024;Oeste;Maio
50207;Rua Cassilandia;67;Apto 606 Edf Praça Dos Jacarandás;237416;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-26;Bom;Apartamento;2024;Oeste;Abril
50208;Rua Cassilandia;67;Apto 1104 Edf Praça Dos Jacarandás;250000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-19;Bom;Apartamento;2024;Oeste;Março
50209;Rua Cassilandia;67;Apto 1502 Edf Praça Dos Jacarandás;441067;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-05-06;Bom;Apartamento;2024;Oeste;Maio
50210;Rua Cassilandia;67;Apto 1603 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-24;Bom;Apartamento;2024;Oeste;Abril
50211;Rua Cassilandia;67;Apto 1901 Edf Praça Dos Jacarandás;481000;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-22;Bom;Apartamento;2024;Oeste;Abril
50212;Rua Cassilandia;67;Apto 2502 Edf Praça Dos Jacarandás;494103;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-22;Bom;Apartamento;2024;Oeste;Abril
50213;Rua Cassilandia;67;Apto 105 Edf Praça Dos Jacarandás;201822;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-22;Bom;Apartamento;2024;Oeste;Fevereiro
50214;Rua Cassilandia;67;Apto 104 Edf Praça Dos Jacarandás;201822;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-08;Bom;Apartamento;2024;Oeste;Janeiro
50215;Rua Cassilandia;67;Apto 605 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-08;Bom;Apartamento;2024;Oeste;Abril
50216;Rua Cassilandia;67;Apto 1006 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-22;Bom;Apartamento;2024;Oeste;Abril
50217;Rua Cassilandia;67;Apto 1203 Edf Praça Dos Jacarandás;250000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-26;Bom;Apartamento;2024;Oeste;Março
50218;Rua Cassilandia;67;Apto 1606 Edf Praça Dos Jacarandás;240000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-10;Bom;Apartamento;2024;Oeste;Abril
50219;Rua Cassilandia;67;Apto 1703 Edf Praça Dos Jacarandás;221263;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-24;Bom;Apartamento;2024;Oeste;Fevereiro
50220;Rua Cassilandia;67;Apto 2501 Edf Praça Dos Jacarandás;508592;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-27;Bom;Apartamento;2024;Oeste;Fevereiro
50221;Rua Cassilandia;67;Apto 1906 Edf Praça Dos Jacarandás;255000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-12-19;Bom;Apartamento;2024;Oeste;Dezembro
50222;Rua Cassilandia;67;Apto 1906 Edf Praça Dos Jacarandás;223821;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-22;Bom;Apartamento;2024;Oeste;Abril
50223;Rua Cassilandia;67;Apto 106 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-26;Bom;Apartamento;2024;Oeste;Fevereiro
50224;Rua Cassilandia;67;Apto 107 Edf Praça Dos Jacarandás;205368;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-03;Bom;Apartamento;2024;Oeste;Abril
50225;Rua Cassilandia;67;Apto 204 Edf Praça Dos Jacarandás;202985;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-27;Bom;Apartamento;2024;Oeste;Janeiro
50226;Rua Cassilandia;67;Apto 307 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-26;Bom;Apartamento;2024;Oeste;Março
50227;Rua Cassilandia;67;Apto 501 Edf Praça Dos Jacarandás;520000;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-27;Bom;Apartamento;2024;Oeste;Março
50228;Rua Cassilandia;67;Apto 503 Edf Praça Dos Jacarandás;206516;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-22;Bom;Apartamento;2024;Oeste;Janeiro
50229;Rua Cassilandia;67;Apto 601 Edf Praça Dos Jacarandás;440702;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-27;Bom;Apartamento;2024;Oeste;Março
50230;Rua Cassilandia;67;Apto 603 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-26;Bom;Apartamento;2024;Oeste;Março
50231;Rua Cassilandia;67;Apto 401 Edf Praça Dos Jacarandás;470000;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-07-16;Bom;Apartamento;2024;Oeste;Julho
50232;Rua Cassilandia;67;Apto 707 Edf Praça Dos Jacarandás;7443;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-07-11;Bom;Apartamento;2024;Oeste;Julho
50233;Rua Cassilandia;67;Apto 707 Edf Praça Dos Jacarandás;211200;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-06-18;Bom;Apartamento;2024;Oeste;Junho
50234;Rua Cassilandia;67;Apto 407 Edf Praça Dos Jacarandás;240000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-07-22;Bom;Apartamento;2024;Oeste;Julho
50235;Rua Cassilandia;67;Apto 907 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-26;Bom;Apartamento;2024;Oeste;Março
50236;Rua Cassilandia;67;Apto 907 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-20;Bom;Apartamento;2024;Oeste;Março
50237;Rua Cassilandia;67;Apto 1003 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-26;Bom;Apartamento;2024;Oeste;Março
50238;Rua Cassilandia;67;Apto 802 Edf Praça Dos Jacarandás;500000;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-07-18;Bom;Apartamento;2024;Oeste;Julho
50239;Rua Cassilandia;67;Apto 1005 Edf Praça Dos Jacarandás;212537;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-10;Bom;Apartamento;2024;Oeste;Janeiro
50240;Rua Cassilandia;67;Apto 1103 Edf Praça Dos Jacarandás;251000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-20;Bom;Apartamento;2024;Oeste;Março
50241;Rua Cassilandia;67;Apto 1805 Edf Praça Dos Jacarandás;244800;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-06-03;Bom;Apartamento;2024;Oeste;Junho
50242;Rua Cassilandia;67;Apto 1902 Edf Praça Dos Jacarandás;474651;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-08;Bom;Apartamento;2024;Oeste;Abril
50243;Rua Cassilandia;67;Apto 2001 Edf Praça Dos Jacarandás;468000;Varzea;2023;2557.45;109.07;Superior;Apartamento > 4 Pavimentos;Residencial;2024-07-23;Bom;Apartamento;2024;Oeste;Julho
50244;Rua Cassilandia;67;Apto 2203 Edf Praça Dos Jacarandás;240000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-07-19;Bom;Apartamento;2024;Oeste;Julho
50245;Rua Cassilandia;67;Apto 2203 Edf Praça Dos Jacarandás;227714;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-22;Bom;Apartamento;2024;Oeste;Janeiro
50246;Rua Cassilandia;67;Apto 2207 Edf Praça Dos Jacarandás;227714;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-23;Bom;Apartamento;2024;Oeste;Abril
50247;Rua Cassilandia;67;Apto 2305 Edf Praça Dos Jacarandás;229026;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-10;Bom;Apartamento;2024;Oeste;Janeiro
50248;Rua Cassilandia;67;Apto 2401 Edf Praça Dos Jacarandás;432680;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-07;Bom;Apartamento;2024;Oeste;Fevereiro
50249;Rua Cassilandia;67;Apto 2407 Edf Praça Dos Jacarandás;230347;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-07;Bom;Apartamento;2024;Oeste;Fevereiro
50250;Rua Cassilandia;67;Apto 1106 Edf Praça Dos Jacarandás;215000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-12;Bom;Apartamento;2024;Oeste;Janeiro
50251;Rua Cassilandia;67;Apto 1107 Edf Praça Dos Jacarandás;213762;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-01-22;Bom;Apartamento;2024;Oeste;Janeiro
50252;Rua Cassilandia;67;Apto 1505 Edf Praça Dos Jacarandás;218734;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-07;Bom;Apartamento;2024;Oeste;Fevereiro
50253;Rua Cassilandia;67;Apto 1701 Edf Praça Dos Jacarandás;489321;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-01;Bom;Apartamento;2024;Oeste;Abril
50254;Rua Cassilandia;67;Apto 1701 Edf Praça Dos Jacarandás;489321;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-01;Bom;Apartamento;2024;Oeste;Abril
50255;Rua Cassilandia;67;Apto 1702 Edf Praça Dos Jacarandás;526300;Varzea;2023;2557.45;122.12;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-06;Bom;Apartamento;2024;Oeste;Março
50256;Rua Cassilandia;67;Apto 1905 Edf Praça Dos Jacarandás;223821;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-02-19;Bom;Apartamento;2024;Oeste;Fevereiro
50257;Rua Cassilandia;67;Apto 2104 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-03;Bom;Apartamento;2024;Oeste;Abril
50258;Rua Cassilandia;67;Apto 2106 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-03-22;Bom;Apartamento;2024;Oeste;Março
50259;Rua Cassilandia;67;Apto 2205 Edf Praça Dos Jacarandás;249000;Varzea;2023;2557.45;52.37;Superior;Apartamento > 4 Pavimentos;Residencial;2024-04-03;Bom;Apartamento;2024;Oeste;Abril
